snapshot,region,carrier,p_nom
1/7/2020,광주,solar,183.25195
1/7/2020,광주,wind,0
1/7/2020,광주,water,1.83
1/7/2020,광주,ocean,0
1/7/2020,광주,bio,2.12
1/7/2020,광주,waste,0
1/6/2020,광주,fuelcell,0
1/6/2020,광주,IGCC,0
1/6/2020,광주,solar,181.149111
1/6/2020,광주,wind,0
1/6/2020,광주,water,1.83
1/6/2020,광주,ocean,0
1/6/2020,광주,bio,2.12
1/6/2020,광주,waste,0
1/5/2020,광주,fuelcell,0
1/5/2020,광주,IGCC,0
1/5/2020,광주,solar,179.812911
1/5/2020,광주,wind,0
1/5/2020,광주,water,1.83
1/5/2020,광주,ocean,0
1/5/2020,광주,bio,2.12
1/5/2020,광주,waste,0
1/4/2020,광주,fuelcell,0
1/4/2020,광주,IGCC,0
1/4/2020,광주,solar,177.980221
1/4/2020,광주,wind,0
1/4/2020,광주,water,1.83
1/4/2020,광주,ocean,0
1/4/2020,광주,bio,2.12
1/4/2020,광주,waste,0
1/3/2020,광주,fuelcell,0
1/3/2020,광주,IGCC,0
1/3/2020,광주,solar,173.713897
1/3/2020,광주,wind,0
1/3/2020,광주,water,1.83
1/3/2020,광주,ocean,0
1/3/2020,광주,bio,2.12
1/3/2020,광주,waste,0
1/2/2020,광주,fuelcell,0
1/2/2020,광주,IGCC,0
1/2/2020,광주,solar,173.713897
1/2/2020,광주,wind,0
1/2/2020,광주,water,1.83
1/2/2020,광주,ocean,0
1/2/2020,광주,bio,2.12
1/2/2020,광주,waste,0
1/1/2020,광주,fuelcell,0
1/1/2020,광주,IGCC,0
1/1/2020,광주,solar,172.154528
1/1/2020,광주,wind,0
1/1/2020,광주,water,1.83
1/1/2020,광주,ocean,0
1/1/2020,광주,bio,2.12
1/1/2020,광주,waste,0
1/12/2019,광주,fuelcell,0
1/12/2019,광주,IGCC,0
1/12/2019,광주,solar,172.154528
1/12/2019,광주,wind,0
1/12/2019,광주,water,1.83
1/12/2019,광주,ocean,0
1/12/2019,광주,bio,2.12
1/12/2019,광주,waste,0
1/11/2019,광주,fuelcell,0
1/11/2019,광주,IGCC,0
1/11/2019,광주,solar,162.059056
1/11/2019,광주,wind,0
1/11/2019,광주,water,1.83
1/11/2019,광주,ocean,0
1/11/2019,광주,bio,2.12
1/11/2019,광주,waste,0
1/10/2019,광주,fuelcell,0
1/10/2019,광주,IGCC,0
1/10/2019,광주,solar,162.059056
1/10/2019,광주,wind,0
1/10/2019,광주,water,1.83
1/10/2019,광주,ocean,0
1/10/2019,광주,bio,2.12
1/10/2019,광주,waste,0
1/9/2019,광주,fuelcell,0
1/9/2019,광주,IGCC,0
1/9/2019,광주,solar,152.116126
1/9/2019,광주,wind,0
1/9/2019,광주,water,1.83
1/9/2019,광주,ocean,0
1/9/2019,광주,bio,2.14
1/9/2019,광주,waste,1.26
1/8/2019,광주,fuelcell,0
1/8/2019,광주,IGCC,0
1/8/2019,광주,solar,152.116126
1/8/2019,광주,wind,0
1/8/2019,광주,water,1.83
1/8/2019,광주,ocean,0
1/8/2019,광주,bio,2.14
1/8/2019,광주,waste,1.26
1/7/2019,광주,fuelcell,0
1/7/2019,광주,IGCC,0
1/7/2019,광주,solar,147.995098
1/7/2019,광주,wind,0
1/7/2019,광주,water,1.83
1/7/2019,광주,ocean,0
1/7/2019,광주,bio,2.14
1/7/2019,광주,waste,1.26
1/6/2019,광주,fuelcell,0
1/6/2019,광주,IGCC,0
1/6/2019,광주,solar,147.995098
1/6/2019,광주,wind,0
1/6/2019,광주,water,1.83
1/6/2019,광주,ocean,0
1/6/2019,광주,bio,2.14
1/6/2019,광주,waste,1.26
1/5/2019,광주,fuelcell,0
1/5/2019,광주,IGCC,0
1/5/2019,광주,solar,136.412875
1/5/2019,광주,wind,0
1/5/2019,광주,water,1.83
1/5/2019,광주,ocean,0
1/5/2019,광주,bio,2.14
1/5/2019,광주,waste,1.26
1/4/2019,광주,fuelcell,0
1/4/2019,광주,IGCC,0
1/4/2019,광주,solar,136.412875
1/4/2019,광주,wind,0
1/4/2019,광주,water,1.83
1/4/2019,광주,ocean,0
1/4/2019,광주,bio,2.14
1/4/2019,광주,waste,1.26
1/3/2019,광주,fuelcell,0
1/3/2019,광주,IGCC,0
1/3/2019,광주,solar,136.412875
1/3/2019,광주,wind,0
1/3/2019,광주,water,1.83
1/3/2019,광주,ocean,0
1/3/2019,광주,bio,2.14
1/3/2019,광주,waste,1.26
1/2/2019,광주,fuelcell,0
1/2/2019,광주,IGCC,0
1/2/2019,광주,solar,127.756665
1/2/2019,광주,wind,0
1/2/2019,광주,water,1.83
1/2/2019,광주,ocean,0
1/2/2019,광주,bio,2.14
1/2/2019,광주,waste,1.26
1/1/2019,광주,fuelcell,0
1/1/2019,광주,IGCC,0
1/1/2019,광주,solar,127.756665
1/1/2019,광주,wind,0
1/1/2019,광주,water,1.83
1/1/2019,광주,ocean,0
1/1/2019,광주,bio,2.14
1/1/2019,광주,waste,1.26
1/12/2018,광주,fuelcell,0
1/12/2018,광주,IGCC,0
1/12/2018,광주,solar,125.813385
1/12/2018,광주,wind,0
1/12/2018,광주,water,1.83
1/12/2018,광주,ocean,0
1/12/2018,광주,bio,2.14
1/12/2018,광주,waste,1.26
1/11/2018,광주,fuelcell,0
1/11/2018,광주,IGCC,0
1/11/2018,광주,solar,113.699062
1/11/2018,광주,wind,0
1/11/2018,광주,water,1.83
1/11/2018,광주,ocean,0
1/11/2018,광주,bio,2.14
1/11/2018,광주,waste,1.26
1/10/2018,광주,fuelcell,0
1/10/2018,광주,IGCC,0
1/10/2018,광주,solar,112.798852
1/10/2018,광주,wind,0
1/10/2018,광주,water,1.83
1/10/2018,광주,ocean,0
1/10/2018,광주,bio,2.14
1/10/2018,광주,waste,1.26
1/9/2018,광주,fuelcell,0
1/9/2018,광주,IGCC,0
1/9/2018,광주,solar,112.798852
1/9/2018,광주,wind,0
1/9/2018,광주,water,1.83
1/9/2018,광주,ocean,0
1/9/2018,광주,bio,2.14
1/9/2018,광주,waste,1.26
1/8/2018,광주,fuelcell,0
1/8/2018,광주,IGCC,0
1/8/2018,광주,solar,112.798852
1/8/2018,광주,wind,0
1/8/2018,광주,water,1.83
1/8/2018,광주,ocean,0
1/8/2018,광주,bio,2.14
1/8/2018,광주,waste,1.26
1/7/2018,광주,fuelcell,0
1/7/2018,광주,IGCC,0
1/7/2018,광주,solar,108.045094
1/7/2018,광주,wind,0
1/7/2018,광주,water,1.83
1/7/2018,광주,ocean,0
1/7/2018,광주,bio,2.14
1/7/2018,광주,waste,1.26
1/6/2018,광주,fuelcell,0
1/6/2018,광주,IGCC,0
1/6/2018,광주,solar,104.083654
1/6/2018,광주,wind,0
1/6/2018,광주,water,1.83
1/6/2018,광주,ocean,0
1/6/2018,광주,bio,2.14
1/6/2018,광주,waste,1.26
1/5/2018,광주,fuelcell,0
1/5/2018,광주,IGCC,0
1/5/2018,광주,solar,104.083654
1/5/2018,광주,wind,0
1/5/2018,광주,water,1.83
1/5/2018,광주,ocean,0
1/5/2018,광주,bio,2.14
1/5/2018,광주,waste,1.26
1/4/2018,광주,fuelcell,0
1/4/2018,광주,IGCC,0
1/4/2018,광주,solar,94.025503
1/4/2018,광주,wind,0
1/4/2018,광주,water,1.83
1/4/2018,광주,ocean,0
1/4/2018,광주,bio,2.14
1/4/2018,광주,waste,1.26
1/3/2018,광주,fuelcell,0
1/3/2018,광주,IGCC,0
1/3/2018,광주,solar,94.025503
1/3/2018,광주,wind,0
1/3/2018,광주,water,1.83
1/3/2018,광주,ocean,0
1/3/2018,광주,bio,2.14
1/3/2018,광주,waste,1.26
1/2/2018,광주,fuelcell,0
1/2/2018,광주,IGCC,0
1/2/2018,광주,solar,91.983913
1/2/2018,광주,wind,0
1/2/2018,광주,water,1.83
1/2/2018,광주,ocean,0
1/2/2018,광주,bio,2.14
1/2/2018,광주,waste,1.26
1/1/2018,광주,fuelcell,0
1/1/2018,광주,IGCC,0
1/1/2018,광주,solar,91.983913
1/1/2018,광주,wind,0
1/1/2018,광주,water,1.83
1/1/2018,광주,ocean,0
1/1/2018,광주,bio,2.14
1/1/2018,광주,waste,1.26
1/12/2017,광주,fuelcell,0
1/12/2017,광주,IGCC,0
1/12/2017,광주,solar,91.983913
1/12/2017,광주,wind,0
1/12/2017,광주,water,1.83
1/12/2017,광주,ocean,0
1/12/2017,광주,bio,2.14
1/12/2017,광주,waste,1.26
1/12/2016,광주,fuelcell,0
1/12/2016,광주,IGCC,0
1/12/2016,광주,solar,69.477833
1/12/2016,광주,wind,0
1/12/2016,광주,water,1.81
1/12/2016,광주,ocean,0
1/12/2016,광주,bio,2.14
1/12/2016,광주,waste,1.26
1/12/2015,광주,fuelcell,0
1/12/2015,광주,IGCC,0
1/12/2015,광주,solar,53.668154
1/12/2015,광주,wind,0
1/12/2015,광주,water,1.05
1/12/2015,광주,ocean,0
1/12/2015,광주,bio,2.14
1/12/2015,광주,waste,3.06
1/12/2014,광주,fuelcell,0
1/12/2014,광주,IGCC,0
1/12/2014,광주,solar,27.124056
1/12/2014,광주,wind,0
1/12/2014,광주,water,1.05
1/12/2014,광주,ocean,0
1/12/2014,광주,bio,2.12
1/12/2014,광주,waste,1.26
1/12/2013,광주,fuelcell,0
1/12/2013,광주,IGCC,0
1/12/2013,광주,solar,12.710756
1/12/2013,광주,wind,0
1/12/2013,광주,water,0.8
1/12/2013,광주,ocean,0
1/12/2013,광주,bio,2.12
1/12/2013,광주,waste,1.26
1/12/2012,광주,fuelcell,0
1/12/2012,광주,IGCC,0
1/12/2012,광주,solar,7.588137
1/12/2012,광주,wind,0
1/12/2012,광주,water,0.8
1/12/2012,광주,ocean,0
1/12/2012,광주,bio,4.238
1/12/2012,광주,waste,1.26
1/9/2025,대전,fuelcell,7.165
1/9/2025,대전,IGCC,0
1/9/2025,대전,solar,69.205495
1/9/2025,대전,wind,0
1/9/2025,대전,water,0
1/9/2025,대전,ocean,0
1/9/2025,대전,bio,0.099
1/9/2025,대전,waste,0
1/8/2025,대전,fuelcell,7.165
1/8/2025,대전,IGCC,0
1/8/2025,대전,solar,67.903585
1/8/2025,대전,wind,0
1/8/2025,대전,water,0
1/8/2025,대전,ocean,0
1/8/2025,대전,bio,0.099
1/8/2025,대전,waste,0
1/7/2025,대전,fuelcell,7.165
1/7/2025,대전,IGCC,0
1/7/2025,대전,solar,66.67293
1/7/2025,대전,wind,0
1/7/2025,대전,water,0
1/7/2025,대전,ocean,0
1/7/2025,대전,bio,0.099
1/7/2025,대전,waste,0
1/6/2025,대전,fuelcell,7.165
1/6/2025,대전,IGCC,0
1/6/2025,대전,solar,66.283355
1/6/2025,대전,wind,0
1/6/2025,대전,water,0
1/6/2025,대전,ocean,0
1/6/2025,대전,bio,0.099
1/6/2025,대전,waste,0
1/5/2025,대전,fuelcell,7.165
1/5/2025,대전,IGCC,0
1/5/2025,대전,solar,65.451305
1/5/2025,대전,wind,0
1/5/2025,대전,water,0
1/5/2025,대전,ocean,0
1/5/2025,대전,bio,0.099
1/5/2025,대전,waste,0
1/4/2025,대전,fuelcell,7.165
1/4/2025,대전,IGCC,0
1/4/2025,대전,solar,64.33711
1/4/2025,대전,wind,0
1/4/2025,대전,water,0
1/4/2025,대전,ocean,0
1/4/2025,대전,bio,0.099
1/4/2025,대전,waste,0
1/3/2025,대전,fuelcell,7.165
1/3/2025,대전,IGCC,0
1/3/2025,대전,solar,63.73413
1/3/2025,대전,wind,0
1/3/2025,대전,water,0
1/3/2025,대전,ocean,0
1/3/2025,대전,bio,0.099
1/3/2025,대전,waste,0
1/2/2025,대전,fuelcell,7.165
1/2/2025,대전,IGCC,0
1/2/2025,대전,solar,63.2572
1/2/2025,대전,wind,0
1/2/2025,대전,water,0
1/2/2025,대전,ocean,0
1/2/2025,대전,bio,0.099
1/2/2025,대전,waste,0
1/1/2025,대전,fuelcell,7.165
1/1/2025,대전,IGCC,0
1/1/2025,대전,solar,63.2572
1/1/2025,대전,wind,0
1/1/2025,대전,water,0
1/1/2025,대전,ocean,0
1/1/2025,대전,bio,0.099
1/1/2025,대전,waste,0
1/12/2024,대전,fuelcell,7.165
1/12/2024,대전,IGCC,0
1/12/2024,대전,solar,62.08183
1/12/2024,대전,wind,0
1/12/2024,대전,water,0
1/12/2024,대전,ocean,0
1/12/2024,대전,bio,0.099
1/12/2024,대전,waste,0
1/11/2024,대전,fuelcell,7.165
1/11/2024,대전,IGCC,0
1/11/2024,대전,solar,60.727595
1/11/2024,대전,wind,0
1/11/2024,대전,water,0
1/11/2024,대전,ocean,0
1/11/2024,대전,bio,0.099
1/11/2024,대전,waste,0
1/10/2024,대전,fuelcell,7.165
1/10/2024,대전,IGCC,0
1/10/2024,대전,solar,59.153555
1/10/2024,대전,wind,0
1/10/2024,대전,water,0
1/10/2024,대전,ocean,0
1/10/2024,대전,bio,0.099
1/10/2024,대전,waste,0
1/9/2024,대전,fuelcell,7.165
1/9/2024,대전,IGCC,0
1/9/2024,대전,solar,57.59019
1/9/2024,대전,wind,0
1/9/2024,대전,water,0
1/9/2024,대전,ocean,0
1/9/2024,대전,bio,0.099
1/9/2024,대전,waste,0
1/8/2024,대전,fuelcell,7.165
1/8/2024,대전,IGCC,0
1/8/2024,대전,solar,57.59019
1/8/2024,대전,wind,0
1/8/2024,대전,water,0
1/8/2024,대전,ocean,0
1/8/2024,대전,bio,0.099
1/8/2024,대전,waste,0
1/7/2024,대전,fuelcell,7.165
1/7/2024,대전,IGCC,0
1/7/2024,대전,solar,57.420345
1/7/2024,대전,wind,0
1/7/2024,대전,water,0
1/7/2024,대전,ocean,0
1/7/2024,대전,bio,0.099
1/7/2024,대전,waste,0
1/6/2024,대전,fuelcell,7.165
1/6/2024,대전,IGCC,0
1/6/2024,대전,solar,55.674865
1/6/2024,대전,wind,0
1/6/2024,대전,water,0
1/6/2024,대전,ocean,0
1/6/2024,대전,bio,0.099
1/6/2024,대전,waste,0
1/5/2024,대전,fuelcell,7.165
1/5/2024,대전,IGCC,0
1/5/2024,대전,solar,55.116985
1/5/2024,대전,wind,0
1/5/2024,대전,water,0
1/5/2024,대전,ocean,0
1/5/2024,대전,bio,0.099
1/5/2024,대전,waste,0
1/4/2024,대전,fuelcell,7.165
1/4/2024,대전,IGCC,0
1/4/2024,대전,solar,55.116985
1/4/2024,대전,wind,0
1/4/2024,대전,water,0
1/4/2024,대전,ocean,0
1/4/2024,대전,bio,0.099
1/4/2024,대전,waste,0
1/3/2024,대전,fuelcell,7.165
1/3/2024,대전,IGCC,0
1/3/2024,대전,solar,54.847925
1/3/2024,대전,wind,0
1/3/2024,대전,water,0
1/3/2024,대전,ocean,0
1/3/2024,대전,bio,0.099
1/3/2024,대전,waste,0
1/2/2024,대전,fuelcell,7.165
1/2/2024,대전,IGCC,0
1/2/2024,대전,solar,54.532025
1/2/2024,대전,wind,0
1/2/2024,대전,water,0
1/2/2024,대전,ocean,0
1/2/2024,대전,bio,0.099
1/2/2024,대전,waste,0
1/1/2024,대전,fuelcell,7.165
1/1/2024,대전,IGCC,0
1/1/2024,대전,solar,53.10184
1/1/2024,대전,wind,0
1/1/2024,대전,water,0
1/1/2024,대전,ocean,0
1/1/2024,대전,bio,0.099
1/1/2024,대전,waste,0
1/12/2023,대전,fuelcell,7.165
1/12/2023,대전,IGCC,0
1/12/2023,대전,solar,51.23479
1/12/2023,대전,wind,0
1/12/2023,대전,water,0
1/12/2023,대전,ocean,0
1/12/2023,대전,bio,0.099
1/12/2023,대전,waste,0
1/11/2023,대전,fuelcell,7.165
1/11/2023,대전,IGCC,0
1/11/2023,대전,solar,48.69016
1/11/2023,대전,wind,0
1/11/2023,대전,water,0
1/11/2023,대전,ocean,0
1/11/2023,대전,bio,0.099
1/11/2023,대전,waste,0
1/10/2023,대전,fuelcell,7.165
1/10/2023,대전,IGCC,0
1/10/2023,대전,solar,47.95992
1/10/2023,대전,wind,0
1/10/2023,대전,water,0
1/10/2023,대전,ocean,0
1/10/2023,대전,bio,0.099
1/10/2023,대전,waste,0
1/9/2023,대전,fuelcell,7.165
1/9/2023,대전,IGCC,0
1/9/2023,대전,solar,47.644285
1/9/2023,대전,wind,0
1/9/2023,대전,water,0
1/9/2023,대전,ocean,0
1/9/2023,대전,bio,0.099
1/9/2023,대전,waste,0
1/8/2023,대전,fuelcell,7.165
1/8/2023,대전,IGCC,0
1/8/2023,대전,solar,47.227475
1/8/2023,대전,wind,0
1/8/2023,대전,water,0
1/8/2023,대전,ocean,0
1/8/2023,대전,bio,0.099
1/8/2023,대전,waste,0
1/7/2023,대전,fuelcell,7.165
1/7/2023,대전,IGCC,0
1/7/2023,대전,solar,46.921165
1/7/2023,대전,wind,0
1/7/2023,대전,water,0
1/7/2023,대전,ocean,0
1/7/2023,대전,bio,0.099
1/7/2023,대전,waste,0
1/6/2023,대전,fuelcell,7.165
1/6/2023,대전,IGCC,0
1/6/2023,대전,solar,46.791665
1/6/2023,대전,wind,0
1/6/2023,대전,water,0
1/6/2023,대전,ocean,0
1/6/2023,대전,bio,0.099
1/6/2023,대전,waste,0
1/5/2023,대전,fuelcell,7.165
1/5/2023,대전,IGCC,0
1/5/2023,대전,solar,46.605625
1/5/2023,대전,wind,0
1/5/2023,대전,water,0
1/5/2023,대전,ocean,0
1/5/2023,대전,bio,0.099
1/5/2023,대전,waste,0
1/4/2023,대전,fuelcell,7.165
1/4/2023,대전,IGCC,0
1/4/2023,대전,solar,45.037125
1/4/2023,대전,wind,0
1/4/2023,대전,water,0
1/4/2023,대전,ocean,0
1/4/2023,대전,bio,0.099
1/4/2023,대전,waste,0
1/3/2023,대전,fuelcell,7.165
1/3/2023,대전,IGCC,0
1/3/2023,대전,solar,46.805195
1/3/2023,대전,wind,0
1/3/2023,대전,water,0
1/3/2023,대전,ocean,0
1/3/2023,대전,bio,0.099
1/3/2023,대전,waste,0
1/2/2023,대전,fuelcell,7.165
1/2/2023,대전,IGCC,0
1/2/2023,대전,solar,46.226535
1/2/2023,대전,wind,0
1/2/2023,대전,water,0
1/2/2023,대전,ocean,0
1/2/2023,대전,bio,0.099
1/2/2023,대전,waste,0
1/1/2023,대전,fuelcell,7.165
1/1/2023,대전,IGCC,0
1/1/2023,대전,solar,45.321895
1/1/2023,대전,wind,0
1/1/2023,대전,water,0
1/1/2023,대전,ocean,0
1/1/2023,대전,bio,0.099
1/1/2023,대전,waste,0
1/12/2022,대전,fuelcell,7.165
1/12/2022,대전,IGCC,0
1/12/2022,대전,solar,44.83494
1/12/2022,대전,wind,0
1/12/2022,대전,water,0
1/12/2022,대전,ocean,0
1/12/2022,대전,bio,0.099
1/12/2022,대전,waste,0
1/11/2022,대전,fuelcell,7.165
1/11/2022,대전,IGCC,0
1/11/2022,대전,solar,43.232085
1/11/2022,대전,wind,0
1/11/2022,대전,water,0
1/11/2022,대전,ocean,0
1/11/2022,대전,bio,0.099
1/11/2022,대전,waste,0
1/10/2022,대전,fuelcell,7.165
1/10/2022,대전,IGCC,0
1/10/2022,대전,solar,42.95812
1/10/2022,대전,wind,0
1/10/2022,대전,water,0
1/10/2022,대전,ocean,0
1/10/2022,대전,bio,0.099
1/10/2022,대전,waste,0
1/9/2022,대전,fuelcell,7.165
1/9/2022,대전,IGCC,0
1/9/2022,대전,solar,42.95812
1/9/2022,대전,wind,0
1/9/2022,대전,water,0
1/9/2022,대전,ocean,0
1/9/2022,대전,bio,0.099
1/9/2022,대전,waste,0
1/8/2022,대전,fuelcell,7.165
1/8/2022,대전,IGCC,0
1/8/2022,대전,solar,41.902195
1/8/2022,대전,wind,0
1/8/2022,대전,water,0
1/8/2022,대전,ocean,0
1/8/2022,대전,bio,0.099
1/8/2022,대전,waste,0
1/7/2022,대전,fuelcell,7.165
1/7/2022,대전,IGCC,0
1/7/2022,대전,solar,41.49052
1/7/2022,대전,wind,0
1/7/2022,대전,water,0
1/7/2022,대전,ocean,0
1/7/2022,대전,bio,0.099
1/7/2022,대전,waste,0
1/6/2022,대전,fuelcell,7.165
1/6/2022,대전,IGCC,0
1/6/2022,대전,solar,41.21144
1/6/2022,대전,wind,0
1/6/2022,대전,water,0
1/6/2022,대전,ocean,0
1/6/2022,대전,bio,0.099
1/6/2022,대전,waste,0
1/5/2022,대전,fuelcell,7.165
1/5/2022,대전,IGCC,0
1/5/2022,대전,solar,42.51657
1/5/2022,대전,wind,0
1/5/2022,대전,water,0
1/5/2022,대전,ocean,0
1/5/2022,대전,bio,0.099
1/5/2022,대전,waste,0
1/4/2022,대전,fuelcell,7.165
1/4/2022,대전,IGCC,0
1/4/2022,대전,solar,42.19036
1/4/2022,대전,wind,0
1/4/2022,대전,water,0
1/4/2022,대전,ocean,0
1/4/2022,대전,bio,0.099
1/4/2022,대전,waste,0
1/3/2022,대전,fuelcell,7.165
1/3/2022,대전,IGCC,0
1/3/2022,대전,solar,41.98109
1/3/2022,대전,wind,0
1/3/2022,대전,water,0
1/3/2022,대전,ocean,0
1/3/2022,대전,bio,0.099
1/3/2022,대전,waste,0
1/2/2022,대전,fuelcell,7.165
1/2/2022,대전,IGCC,0
1/2/2022,대전,solar,40.6108
1/2/2022,대전,wind,0
1/2/2022,대전,water,0
1/2/2022,대전,ocean,0
1/2/2022,대전,bio,0.099
1/2/2022,대전,waste,0
1/1/2022,대전,fuelcell,7.165
1/1/2022,대전,IGCC,0
1/1/2022,대전,solar,40.5587
1/1/2022,대전,wind,0
1/1/2022,대전,water,0
1/1/2022,대전,ocean,0
1/1/2022,대전,bio,0.099
1/1/2022,대전,waste,0
1/12/2021,대전,fuelcell,7.165
1/12/2021,대전,IGCC,0
1/12/2021,대전,solar,39.85942
1/12/2021,대전,wind,0
1/12/2021,대전,water,0
1/12/2021,대전,ocean,0
1/12/2021,대전,bio,0.099
1/12/2021,대전,waste,0
1/11/2021,대전,fuelcell,1.005
1/11/2021,대전,IGCC,0
1/11/2021,대전,solar,39.536435
1/11/2021,대전,wind,0
1/11/2021,대전,water,0
1/11/2021,대전,ocean,0
1/11/2021,대전,bio,0.099
1/11/2021,대전,waste,0
1/10/2021,대전,fuelcell,1.005
1/10/2021,대전,IGCC,0
1/10/2021,대전,solar,39.536435
1/10/2021,대전,wind,0
1/10/2021,대전,water,0
1/10/2021,대전,ocean,0
1/10/2021,대전,bio,0.099
1/10/2021,대전,waste,0
1/9/2021,대전,fuelcell,1.005
1/9/2021,대전,IGCC,0
1/9/2021,대전,solar,40.29545
1/9/2021,대전,wind,0
1/9/2021,대전,water,0
1/9/2021,대전,ocean,0
1/9/2021,대전,bio,0.099
1/9/2021,대전,waste,0
1/8/2021,대전,fuelcell,1.005
1/8/2021,대전,IGCC,0
1/8/2021,대전,solar,37.00693
1/8/2021,대전,wind,0
1/8/2021,대전,water,0
1/8/2021,대전,ocean,0
1/8/2021,대전,bio,0.099
1/8/2021,대전,waste,0
1/7/2021,대전,fuelcell,0.9
1/7/2021,대전,IGCC,0
1/7/2021,대전,solar,35.50081
1/7/2021,대전,wind,0
1/7/2021,대전,water,0
1/7/2021,대전,ocean,0
1/7/2021,대전,bio,0.099
1/7/2021,대전,waste,0
1/6/2021,대전,fuelcell,0.9
1/6/2021,대전,IGCC,0
1/6/2021,대전,solar,34.88581
1/6/2021,대전,wind,0
1/6/2021,대전,water,0
1/6/2021,대전,ocean,0
1/6/2021,대전,bio,0.099
1/6/2021,대전,waste,0
1/5/2021,대전,fuelcell,0.9
1/5/2021,대전,IGCC,0
1/5/2021,대전,solar,33.77233
1/5/2021,대전,wind,0
1/5/2021,대전,water,0
1/5/2021,대전,ocean,0
1/5/2021,대전,bio,0.099
1/5/2021,대전,waste,0
1/4/2021,대전,fuelcell,0.9
1/4/2021,대전,IGCC,0
1/4/2021,대전,solar,33.79033
1/4/2021,대전,wind,0
1/4/2021,대전,water,0
1/4/2021,대전,ocean,0
1/4/2021,대전,bio,0.099
1/4/2021,대전,waste,0
1/3/2021,대전,fuelcell,0.9
1/3/2021,대전,IGCC,0
1/3/2021,대전,solar,33.79033
1/3/2021,대전,wind,0
1/3/2021,대전,water,0
1/3/2021,대전,ocean,0
1/3/2021,대전,bio,0.099
1/3/2021,대전,waste,0
1/2/2021,대전,fuelcell,0.9
1/2/2021,대전,IGCC,0
1/2/2021,대전,solar,33.07233
1/2/2021,대전,wind,0
1/2/2021,대전,water,0
1/2/2021,대전,ocean,0
1/2/2021,대전,bio,0.099
1/2/2021,대전,waste,0
1/1/2021,대전,fuelcell,0.9
1/1/2021,대전,IGCC,0
1/1/2021,대전,solar,32.76433
1/1/2021,대전,wind,0
1/1/2021,대전,water,0
1/1/2021,대전,ocean,0
1/1/2021,대전,bio,0.099
1/1/2021,대전,waste,0
1/12/2020,대전,fuelcell,0.9
1/12/2020,대전,IGCC,0
1/12/2020,대전,solar,32.764316
1/12/2020,대전,wind,0
1/12/2020,대전,water,0
1/12/2020,대전,ocean,0
1/12/2020,대전,bio,0.099
1/12/2020,대전,waste,0
1/11/2020,대전,fuelcell,0.9
1/11/2020,대전,IGCC,0
1/11/2020,대전,solar,32.261316
1/11/2020,대전,wind,0
1/11/2020,대전,water,0
1/11/2020,대전,ocean,0
1/11/2020,대전,bio,0.099
1/11/2020,대전,waste,0
1/10/2020,대전,fuelcell,0.9
1/10/2020,대전,IGCC,0
1/10/2020,대전,solar,32.056316
1/10/2020,대전,wind,0
1/10/2020,대전,water,0
1/10/2020,대전,ocean,0
1/10/2020,대전,bio,0.099
1/10/2020,대전,waste,0
1/9/2020,대전,fuelcell,0.9
1/9/2020,대전,IGCC,0
1/9/2020,대전,solar,31.996316
1/9/2020,대전,wind,0
1/9/2020,대전,water,0
1/9/2020,대전,ocean,0
1/9/2020,대전,bio,0.099
1/9/2020,대전,waste,0
1/8/2020,대전,fuelcell,0.9
1/8/2020,대전,IGCC,0
1/8/2020,대전,solar,31.534316
1/8/2020,대전,wind,0
1/8/2020,대전,water,0
1/8/2020,대전,ocean,0
1/8/2020,대전,bio,0.099
1/8/2020,대전,waste,0
1/7/2020,대전,fuelcell,0.9
1/7/2020,대전,IGCC,0
1/7/2020,대전,solar,31.516316
1/7/2020,대전,wind,0
1/7/2020,대전,water,0
1/7/2020,대전,ocean,0
1/7/2020,대전,bio,0.099
1/7/2020,대전,waste,0
1/6/2020,대전,fuelcell,0.9
1/6/2020,대전,IGCC,0
1/6/2020,대전,solar,31.405316
1/6/2020,대전,wind,0
1/6/2020,대전,water,0
1/6/2020,대전,ocean,0
1/6/2020,대전,bio,0.099
1/6/2020,대전,waste,0
1/5/2020,대전,fuelcell,0.9
1/5/2020,대전,IGCC,0
1/5/2020,대전,solar,30.309596
1/5/2020,대전,wind,0
1/5/2020,대전,water,0
1/5/2020,대전,ocean,0
1/5/2020,대전,bio,0.099
1/5/2020,대전,waste,0
1/4/2020,대전,fuelcell,0.9
1/4/2020,대전,IGCC,0
1/4/2020,대전,solar,30.132596
1/4/2020,대전,wind,0
1/4/2020,대전,water,0
1/4/2020,대전,ocean,0
1/4/2020,대전,bio,0.099
1/4/2020,대전,waste,0
1/3/2020,대전,fuelcell,0.9
1/3/2020,대전,IGCC,0
1/3/2020,대전,solar,30.627756
1/3/2020,대전,wind,0
1/3/2020,대전,water,0
1/3/2020,대전,ocean,0
1/3/2020,대전,bio,0.099
1/3/2020,대전,waste,0
1/2/2020,대전,fuelcell,0.9
1/2/2020,대전,IGCC,0
1/2/2020,대전,solar,30.627756
1/2/2020,대전,wind,0
1/2/2020,대전,water,0
1/2/2020,대전,ocean,0
1/2/2020,대전,bio,0.099
1/2/2020,대전,waste,0
1/1/2020,대전,fuelcell,0.9
1/1/2020,대전,IGCC,0
1/1/2020,대전,solar,30.569756
1/1/2020,대전,wind,0
1/1/2020,대전,water,0
1/1/2020,대전,ocean,0
