snapshot,carrier,marginalcost_t
1/5/2002,IGCC,0
1/5/2002,solar,0
1/5/2002,wind,0
1/5/2002,hydro,58902.3765
1/5/2002,ocean,0
1/5/2002,bio,0
1/5/2002,waste,0
1/5/2002,miscellaneous,
1/4/2002,nuclear,40299.89034
1/4/2002,bituminous,41600.40117
1/4/2002,anthracite,50465.36391
1/4/2002,oil,60490.94659
1/4/2002,LNG,73211.90786
1/4/2002,PSH,72717.28055
1/4/2002,fuelcell,0
1/4/2002,IGCC,0
1/4/2002,solar,0
1/4/2002,wind,0
1/4/2002,hydro,56611.5991
1/4/2002,ocean,0
1/4/2002,bio,0
1/4/2002,waste,0
1/4/2002,miscellaneous,
1/3/2002,nuclear,39351.88023
1/3/2002,bituminous,42088.6901
1/3/2002,anthracite,51118.4527
1/3/2002,oil,62854.30145
1/3/2002,LNG,74247.9346
1/3/2002,PSH,74233.22883
1/3/2002,fuelcell,0
1/3/2002,IGCC,0
1/3/2002,solar,0
1/3/2002,wind,0
1/3/2002,hydro,60590.3633
1/3/2002,ocean,0
1/3/2002,bio,0
1/3/2002,waste,0
1/3/2002,miscellaneous,
1/2/2002,nuclear,38932.93688
1/2/2002,bituminous,42394.58102
1/2/2002,anthracite,54243.7268
1/2/2002,oil,71515.87131
1/2/2002,LNG,79340.00015
1/2/2002,PSH,81143.16753
1/2/2002,fuelcell,0
1/2/2002,IGCC,0
1/2/2002,solar,0
1/2/2002,wind,0
1/2/2002,hydro,60531.7227
1/2/2002,ocean,0
1/2/2002,bio,0
1/2/2002,waste,0
1/2/2002,miscellaneous,
1/1/2002,nuclear,40212.11148
1/1/2002,bituminous,41905.2864
1/1/2002,anthracite,48963.26115
1/1/2002,oil,72521.70037
1/1/2002,LNG,79256.81774
1/1/2002,PSH,104912.0832
1/1/2002,fuelcell,0
1/1/2002,IGCC,0
1/1/2002,solar,0
1/1/2002,wind,0
1/1/2002,hydro,67230.0531
1/1/2002,ocean,0
1/1/2002,bio,0
1/1/2002,waste,0
1/1/2002,miscellaneous,
